timestamp,household_id,usage_liters,household_size,day_of_week,month
2025-02-10 02:00:00,H2,0.73,6,Monday,February
2025-02-10 03:00:00,H2,2.23,6,Monday,February
2025-02-10 04:00:00,H2,0.19,6,Monday,February
2025-02-10 05:00:00,H2,31.13,6,Monday,February
2025-02-10 06:00:00,H2,73.43,6,Monday,February
2025-02-10 07:00:00,H2,77.4,6,Monday,February
2025-02-10 08:00:00,H2,64.9,6,Monday,February
2025-02-10 09:00:00,H2,28.68,6,Monday,February
2025-02-10 10:00:00,H2,28.84,6,Monday,February
2025-02-10 11:00:00,H2,33.24,6,Monday,February
2025-02-10 12:00:00,H2,41.79,6,Monday,February
2025-02-10 13:00:00,H2,30.41,6,Monday,February
2025-02-10 14:00:00,H2,36.51,6,Monday,February
2025-02-10 15:00:00,H2,31.26,6,Monday,February
2025-02-10 16:00:00,H2,31.19,6,Monday,February
2025-02-10 17:00:00,H2,29.94,6,Monday,February
2025-02-10 18:00:00,H2,64.82,6,Monday,February
2025-02-10 19:00:00,H2,72.18,6,Monday,February
2025-02-10 20:00:00,H2,74.76,6,Monday,February
2025-02-10 21:00:00,H2,52.53,6,Monday,February
2025-02-10 22:00:00,H2,26.77,6,Monday,February
2025-02-10 23:00:00,H2,28.47,6,Monday,February
2025-02-11 00:00:00,H2,1.26,6,Tuesday,February
2025-02-11 01:00:00,H2,2.19,6,Tuesday,February
2025-02-11 02:00:00,H2,0.23,6,Tuesday,February
2025-02-11 03:00:00,H2,0.5,6,Tuesday,February
2025-02-11 04:00:00,H2,0.49,6,Tuesday,February
2025-02-11 05:00:00,H2,25.19,6,Tuesday,February
2025-02-11 06:00:00,H2,76.53,6,Tuesday,February
2025-02-11 07:00:00,H2,87.71,6,Tuesday,February
2025-02-11 08:00:00,H2,69.46,6,Tuesday,February
2025-02-11 09:00:00,H2,32.57,6,Tuesday,February
2025-02-11 10:00:00,H2,19.79,6,Tuesday,February
2025-02-11 11:00:00,H2,26.63,6,Tuesday,February
2025-02-11 12:00:00,H2,37.36,6,Tuesday,February
2025-02-11 13:00:00,H2,53.4,6,Tuesday,February
2025-02-11 14:00:00,H2,28.35,6,Tuesday,February
2025-02-11 15:00:00,H2,16.79,6,Tuesday,February
2025-02-11 16:00:00,H2,18.01,6,Tuesday,February
2025-02-11 17:00:00,H2,30.2,6,Tuesday,February
2025-02-11 18:00:00,H2,76.14,6,Tuesday,February
2025-02-11 19:00:00,H2,73.75,6,Tuesday,February
2025-02-11 20:00:00,H2,71.68,6,Tuesday,February
2025-02-11 21:00:00,H2,81.62,6,Tuesday,February
2025-02-11 22:00:00,H2,26.76,6,Tuesday,February
2025-02-11 23:00:00,H2,35.37,6,Tuesday,February
2025-02-12 00:00:00,H2,0.0,6,Wednesday,February
2025-02-12 01:00:00,H2,0.1,6,Wednesday,February
2025-02-12 02:00:00,H2,0.0,6,Wednesday,February
2025-02-12 03:00:00,H2,0.73,6,Wednesday,February
2025-02-12 04:00:00,H2,0.95,6,Wednesday,February
2025-02-12 05:00:00,H2,30.68,6,Wednesday,February
2025-02-12 06:00:00,H2,80.62,6,Wednesday,February
2025-02-12 07:00:00,H2,70.72,6,Wednesday,February
2025-02-12 08:00:00,H2,78.1,6,Wednesday,February
2025-02-12 09:00:00,H2,21.02,6,Wednesday,February
2025-02-12 10:00:00,H2,38.18,6,Wednesday,February
2025-02-12 11:00:00,H2,28.18,6,Wednesday,February
2025-02-12 12:00:00,H2,36.09,6,Wednesday,February
2025-02-12 13:00:00,H2,52.71,6,Wednesday,February
2025-02-12 14:00:00,H2,22.55,6,Wednesday,February
2025-02-12 15:00:00,H2,23.25,6,Wednesday,February
2025-02-12 16:00:00,H2,23.42,6,Wednesday,February
2025-02-12 17:00:00,H2,29.59,6,Wednesday,February
2025-02-12 18:00:00,H2,74.32,6,Wednesday,February
2025-02-12 19:00:00,H2,77.4,6,Wednesday,February
2025-02-12 20:00:00,H2,95.72,6,Wednesday,February
2025-02-12 21:00:00,H2,47.51,6,Wednesday,February
2025-02-12 22:00:00,H2,33.65,6,Wednesday,February
2025-02-12 23:00:00,H2,26.66,6,Wednesday,February
2025-02-13 00:00:00,H2,0.41,6,Thursday,February
2025-02-13 01:00:00,H2,0.38,6,Thursday,February
2025-02-13 02:00:00,H2,0.09,6,Thursday,February
2025-02-13 03:00:00,H2,2.68,6,Thursday,February
2025-02-13 04:00:00,H2,1.84,6,Thursday,February
2025-02-13 05:00:00,H2,30.14,6,Thursday,February
2025-02-13 06:00:00,H2,93.51,6,Thursday,February
2025-02-13 07:00:00,H2,64.87,6,Thursday,February
2025-02-13 08:00:00,H2,66.69,6,Thursday,February
2025-02-13 09:00:00,H2,16.93,6,Thursday,February
2025-02-13 10:00:00,H2,25.8,6,Thursday,February
2025-02-13 11:00:00,H2,30.97,6,Thursday,February
2025-02-13 12:00:00,H2,40.82,6,Thursday,February
2025-02-13 13:00:00,H2,41.19,6,Thursday,February
2025-02-13 14:00:00,H2,21.53,6,Thursday,February
2025-02-13 15:00:00,H2,34.82,6,Thursday,February
2025-02-13 16:00:00,H2,31.44,6,Thursday,February
2025-02-13 17:00:00,H2,34.4,6,Thursday,February
2025-02-13 18:00:00,H2,51.07,6,Thursday,February
2025-02-13 19:00:00,H2,73.11,6,Thursday,February
2025-02-13 20:00:00,H2,58.12,6,Thursday,February
2025-02-13 21:00:00,H2,66.03,6,Thursday,February
2025-02-13 22:00:00,H2,33.21,6,Thursday,February
2025-02-13 23:00:00,H2,30.55,6,Thursday,February
2025-02-14 00:00:00,H2,0.15,6,Friday,February
2025-02-14 01:00:00,H2,1.01,6,Friday,February
2025-02-14 02:00:00,H2,0.0,6,Friday,February
2025-02-14 03:00:00,H2,2.15,6,Friday,February
2025-02-14 04:00:00,H2,0.79,6,Friday,February
2025-02-14 05:00:00,H2,36.71,6,Friday,February
2025-02-14 06:00:00,H2,74.73,6,Friday,February
2025-02-14 07:00:00,H2,74.76,6,Friday,February
2025-02-14 08:00:00,H2,72.36,6,Friday,February
2025-02-14 09:00:00,H2,35.26,6,Friday,February
2025-02-14 10:00:00,H2,25.74,6,Friday,February
2025-02-14 11:00:00,H2,33.87,6,Friday,February
2025-02-14 12:00:00,H2,36.94,6,Friday,February
2025-02-14 13:00:00,H2,24.19,6,Friday,February
2025-02-14 14:00:00,H2,26.58,6,Friday,February
2025-02-14 15:00:00,H2,22.93,6,Friday,February
2025-02-14 16:00:00,H2,30.2,6,Friday,February
2025-02-14 17:00:00,H2,22.86,6,Friday,February
2025-02-14 18:00:00,H2,79.26,6,Friday,February
2025-02-14 19:00:00,H2,69.09,6,Friday,February
2025-02-14 20:00:00,H2,68.22,6,Friday,February
2025-02-14 21:00:00,H2,76.56,6,Friday,February
2025-02-14 22:00:00,H2,35.78,6,Friday,February
2025-02-14 23:00:00,H2,29.88,6,Friday,February
2025-02-15 00:00:00,H2,0.23,6,Saturday,February
2025-02-15 01:00:00,H2,0.0,6,Saturday,February
2025-02-15 02:00:00,H2,0.31,6,Saturday,February
2025-02-15 03:00:00,H2,0.38,6,Saturday,February
2025-02-15 04:00:00,H2,1.11,6,Saturday,February
2025-02-15 05:00:00,H2,27.93,6,Saturday,February
2025-02-15 06:00:00,H2,86.88,6,Saturday,February
2025-02-15 07:00:00,H2,73.87,6,Saturday,February
2025-02-15 08:00:00,H2,79.43,6,Saturday,February
2025-02-15 09:00:00,H2,37.1,6,Saturday,February
2025-02-15 10:00:00,H2,32.05,6,Saturday,February
2025-02-15 11:00:00,H2,29.64,6,Saturday,February
2025-02-15 12:00:00,H2,35.18,6,Saturday,February
2025-02-15 13:00:00,H2,34.93,6,Saturday,February
2025-02-15 14:00:00,H2,24.9,6,Saturday,February
2025-02-15 15:00:00,H2,26.75,6,Saturday,February
2025-02-15 16:00:00,H2,34.53,6,Saturday,February
2025-02-15 17:00:00,H2,28.67,6,Saturday,February
2025-02-15 18:00:00,H2,56.5,6,Saturday,February
2025-02-15 19:00:00,H2,87.68,6,Saturday,February
2025-02-15 20:00:00,H2,73.2,6,Saturday,February
2025-02-15 21:00:00,H2,55.93,6,Saturday,February
2025-02-15 22:00:00,H2,27.35,6,Saturday,February
2025-02-15 23:00:00,H2,30.67,6,Saturday,February
2025-02-16 00:00:00,H2,2.7,6,Sunday,February
2025-02-16 01:00:00,H2,0.0,6,Sunday,February
2025-02-16 02:00:00,H2,1.98,6,Sunday,February
2025-02-16 03:00:00,H2,2.4,6,Sunday,February
2025-02-16 04:00:00,H2,0.37,6,Sunday,February
2025-02-16 05:00:00,H2,28.33,6,Sunday,February
2025-02-16 06:00:00,H2,69.64,6,Sunday,February
2025-02-16 07:00:00,H2,77.97,6,Sunday,February
2025-02-16 08:00:00,H2,79.63,6,Sunday,February
2025-02-16 09:00:00,H2,33.96,6,Sunday,February
2025-02-16 10:00:00,H2,36.54,6,Sunday,February
2025-02-16 11:00:00,H2,25.51,6,Sunday,February
2025-02-16 12:00:00,H2,24.26,6,Sunday,February
2025-02-16 13:00:00,H2,39.83,6,Sunday,February
2025-02-16 14:00:00,H2,31.76,6,Sunday,February
2025-02-16 15:00:00,H2,31.5,6,Sunday,February
2025-02-16 16:00:00,H2,28.04,6,Sunday,February
2025-02-16 17:00:00,H2,30.75,6,Sunday,February
2025-02-16 18:00:00,H2,85.15,6,Sunday,February
2025-02-16 19:00:00,H2,73.82,6,Sunday,February
2025-02-16 20:00:00,H2,66.27,6,Sunday,February
2025-02-16 21:00:00,H2,65.0,6,Sunday,February
2025-02-16 22:00:00,H2,28.98,6,Sunday,February
2025-02-16 23:00:00,H2,39.82,6,Sunday,February
2025-02-17 00:00:00,H2,0.82,6,Monday,February
2025-02-17 01:00:00,H2,0.98,6,Monday,February
2025-02-17 02:00:00,H2,0.52,6,Monday,February
2025-02-17 03:00:00,H2,2.1,6,Monday,February
2025-02-17 04:00:00,H2,2.96,6,Monday,February
2025-02-17 05:00:00,H2,32.7,6,Monday,February
2025-02-17 06:00:00,H2,80.83,6,Monday,February
2025-02-17 07:00:00,H2,80.37,6,Monday,February
2025-02-17 08:00:00,H2,56.16,6,Monday,February
2025-02-17 09:00:00,H2,34.47,6,Monday,February
2025-02-17 10:00:00,H2,30.8,6,Monday,February
2025-02-17 11:00:00,H2,32.57,6,Monday,February
2025-02-17 12:00:00,H2,34.31,6,Monday,February
2025-02-17 13:00:00,H2,36.92,6,Monday,February
2025-02-17 14:00:00,H2,27.53,6,Monday,February
2025-02-17 15:00:00,H2,36.13,6,Monday,February
2025-02-17 16:00:00,H2,27.73,6,Monday,February
2025-02-17 17:00:00,H2,42.5,6,Monday,February
2025-02-17 18:00:00,H2,74.31,6,Monday,February
2025-02-17 19:00:00,H2,57.24,6,Monday,February
2025-02-17 20:00:00,H2,68.71,6,Monday,February
2025-02-17 21:00:00,H2,63.48,6,Monday,February
2025-02-17 22:00:00,H2,16.83,6,Monday,February
2025-02-17 23:00:00,H2,39.6,6,Monday,February
2025-02-18 00:00:00,H2,1.7,6,Tuesday,February
2025-02-18 01:00:00,H2,1.53,6,Tuesday,February
2025-02-18 02:00:00,H2,1.17,6,Tuesday,February
2025-02-18 03:00:00,H2,0.0,6,Tuesday,February
2025-02-18 04:00:00,H2,0.52,6,Tuesday,February
2025-02-18 05:00:00,H2,35.05,6,Tuesday,February
2025-02-18 06:00:00,H2,69.49,6,Tuesday,February
2025-02-18 07:00:00,H2,54.68,6,Tuesday,February
2025-02-18 08:00:00,H2,77.73,6,Tuesday,February
2025-02-18 09:00:00,H2,29.15,6,Tuesday,February
2025-02-18 10:00:00,H2,30.81,6,Tuesday,February
2025-02-18 11:00:00,H2,34.37,6,Tuesday,February
2025-02-18 12:00:00,H2,45.1,6,Tuesday,February
2025-02-18 13:00:00,H2,42.07,6,Tuesday,February
2025-02-18 14:00:00,H2,37.17,6,Tuesday,February
2025-02-18 15:00:00,H2,20.89,6,Tuesday,February
2025-02-18 16:00:00,H2,33.03,6,Tuesday,February
2025-02-18 17:00:00,H2,33.76,6,Tuesday,February
2025-02-18 18:00:00,H2,57.6,6,Tuesday,February
2025-02-18 19:00:00,H2,54.97,6,Tuesday,February
2025-02-18 20:00:00,H2,62.54,6,Tuesday,February
2025-02-18 21:00:00,H2,63.38,6,Tuesday,February
2025-02-18 22:00:00,H2,34.52,6,Tuesday,February
2025-02-18 23:00:00,H2,26.31,6,Tuesday,February
2025-02-19 00:00:00,H2,0.14,6,Wednesday,February
2025-02-19 01:00:00,H2,0.39,6,Wednesday,February
2025-02-19 02:00:00,H2,2.12,6,Wednesday,February
2025-02-19 03:00:00,H2,1.01,6,Wednesday,February
2025-02-19 04:00:00,H2,0.82,6,Wednesday,February
2025-02-19 05:00:00,H2,29.34,6,Wednesday,February
2025-02-19 06:00:00,H2,92.92,6,Wednesday,February
2025-02-19 07:00:00,H2,72.51,6,Wednesday,February
2025-02-19 08:00:00,H2,93.16,6,Wednesday,February
2025-02-19 09:00:00,H2,31.26,6,Wednesday,February
2025-02-19 10:00:00,H2,29.04,6,Wednesday,February
2025-02-19 11:00:00,H2,45.01,6,Wednesday,February
2025-02-19 12:00:00,H2,31.55,6,Wednesday,February
2025-02-19 13:00:00,H2,37.17,6,Wednesday,February
2025-02-19 14:00:00,H2,22.61,6,Wednesday,February
2025-02-19 15:00:00,H2,35.71,6,Wednesday,February
2025-02-19 16:00:00,H2,40.14,6,Wednesday,February
2025-02-19 17:00:00,H2,40.02,6,Wednesday,February
2025-02-19 18:00:00,H2,82.24,6,Wednesday,February
2025-02-19 19:00:00,H2,68.02,6,Wednesday,February
2025-02-19 20:00:00,H2,66.35,6,Wednesday,February
2025-02-19 21:00:00,H2,53.29,6,Wednesday,February
2025-02-19 22:00:00,H2,42.22,6,Wednesday,February
2025-02-19 23:00:00,H2,32.81,6,Wednesday,February
2025-02-20 00:00:00,H2,0.51,6,Thursday,February
2025-02-20 01:00:00,H2,2.33,6,Thursday,February
2025-02-20 02:00:00,H2,0.03,6,Thursday,February
2025-02-20 03:00:00,H2,1.41,6,Thursday,February
2025-02-20 04:00:00,H2,0.83,6,Thursday,February
2025-02-20 05:00:00,H2,33.83,6,Thursday,February
2025-02-20 06:00:00,H2,79.36,6,Thursday,February
2025-02-20 07:00:00,H2,65.49,6,Thursday,February
2025-02-20 08:00:00,H2,80.76,6,Thursday,February
2025-02-20 09:00:00,H2,36.29,6,Thursday,February
2025-02-20 10:00:00,H2,29.82,6,Thursday,February
2025-02-20 11:00:00,H2,34.65,6,Thursday,February
2025-02-20 12:00:00,H2,31.64,6,Thursday,February
2025-02-20 13:00:00,H2,39.79,6,Thursday,February
2025-02-20 14:00:00,H2,26.25,6,Thursday,February
2025-02-20 15:00:00,H2,34.48,6,Thursday,February
2025-02-20 16:00:00,H2,30.19,6,Thursday,February
2025-02-20 17:00:00,H2,34.14,6,Thursday,February
2025-02-20 18:00:00,H2,80.88,6,Thursday,February
2025-02-20 19:00:00,H2,76.92,6,Thursday,February
2025-02-20 20:00:00,H2,72.73,6,Thursday,February
2025-02-20 21:00:00,H2,60.02,6,Thursday,February
2025-02-20 22:00:00,H2,29.98,6,Thursday,February
2025-02-20 23:00:00,H2,26.8,6,Thursday,February
2025-02-21 00:00:00,H2,0.66,6,Friday,February
2025-02-21 01:00:00,H2,0.63,6,Friday,February
2025-02-21 02:00:00,H2,0.02,6,Friday,February
2025-02-21 03:00:00,H2,0.0,6,Friday,February
2025-02-21 04:00:00,H2,0.33,6,Friday,February
2025-02-21 05:00:00,H2,31.16,6,Friday,February
2025-02-21 06:00:00,H2,66.52,6,Friday,February
2025-02-21 07:00:00,H2,80.16,6,Friday,February
2025-02-21 08:00:00,H2,99.0,6,Friday,February
2025-02-21 09:00:00,H2,36.14,6,Friday,February
2025-02-21 10:00:00,H2,39.86,6,Friday,February
2025-02-21 11:00:00,H2,32.35,6,Friday,February
2025-02-21 12:00:00,H2,49.34,6,Friday,February
2025-02-21 13:00:00,H2,34.21,6,Friday,February
2025-02-21 14:00:00,H2,26.13,6,Friday,February
2025-02-21 15:00:00,H2,13.57,6,Friday,February
2025-02-21 16:00:00,H2,37.12,6,Friday,February
2025-02-21 17:00:00,H2,39.24,6,Friday,February
2025-02-21 18:00:00,H2,64.47,6,Friday,February
2025-02-21 19:00:00,H2,67.46,6,Friday,February
2025-02-21 20:00:00,H2,62.46,6,Friday,February
2025-02-21 21:00:00,H2,73.83,6,Friday,February
2025-02-21 22:00:00,H2,36.75,6,Friday,February
2025-02-21 23:00:00,H2,19.54,6,Friday,February
2025-02-22 00:00:00,H2,1.41,6,Saturday,February
2025-02-22 01:00:00,H2,0.72,6,Saturday,February
2025-02-22 02:00:00,H2,1.11,6,Saturday,February
2025-02-22 03:00:00,H2,1.46,6,Saturday,February
2025-02-22 04:00:00,H2,0.81,6,Saturday,February
2025-02-22 05:00:00,H2,29.38,6,Saturday,February
2025-02-22 06:00:00,H2,77.86,6,Saturday,February
2025-02-22 07:00:00,H2,89.7,6,Saturday,February
2025-02-22 08:00:00,H2,84.19,6,Saturday,February
2025-02-22 09:00:00,H2,31.32,6,Saturday,February
2025-02-22 10:00:00,H2,22.37,6,Saturday,February
2025-02-22 11:00:00,H2,27.73,6,Saturday,February
2025-02-22 12:00:00,H2,47.19,6,Saturday,February
2025-02-22 13:00:00,H2,40.3,6,Saturday,February
2025-02-22 14:00:00,H2,33.96,6,Saturday,February
2025-02-22 15:00:00,H2,40.6,6,Saturday,February
2025-02-22 16:00:00,H2,36.23,6,Saturday,February
2025-02-22 17:00:00,H2,30.56,6,Saturday,February
2025-02-22 18:00:00,H2,64.89,6,Saturday,February
2025-02-22 19:00:00,H2,44.46,6,Saturday,February
2025-02-22 20:00:00,H2,68.32,6,Saturday,February
2025-02-22 21:00:00,H2,66.74,6,Saturday,February
2025-02-22 22:00:00,H2,32.34,6,Saturday,February
2025-02-22 23:00:00,H2,29.08,6,Saturday,February
2025-02-23 00:00:00,H2,0.68,6,Sunday,February
2025-02-23 01:00:00,H2,0.0,6,Sunday,February
2025-02-23 02:00:00,H2,0.06,6,Sunday,February
2025-02-23 03:00:00,H2,1.48,6,Sunday,February
2025-02-23 04:00:00,H2,2.72,6,Sunday,February
2025-02-23 05:00:00,H2,29.41,6,Sunday,February
2025-02-23 06:00:00,H2,83.28,6,Sunday,February
2025-02-23 07:00:00,H2,89.52,6,Sunday,February
2025-02-23 08:00:00,H2,71.89,6,Sunday,February
2025-02-23 09:00:00,H2,32.2,6,Sunday,February
2025-02-23 10:00:00,H2,25.56,6,Sunday,February
2025-02-23 11:00:00,H2,35.19,6,Sunday,February
2025-02-23 12:00:00,H2,41.21,6,Sunday,February
2025-02-23 13:00:00,H2,42.39,6,Sunday,February
2025-02-23 14:00:00,H2,25.3,6,Sunday,February
2025-02-23 15:00:00,H2,34.24,6,Sunday,February
2025-02-23 16:00:00,H2,42.51,6,Sunday,February
2025-02-23 17:00:00,H2,23.95,6,Sunday,February
2025-02-23 18:00:00,H2,66.6,6,Sunday,February
2025-02-23 19:00:00,H2,72.32,6,Sunday,February
2025-02-23 20:00:00,H2,77.86,6,Sunday,February
2025-02-23 21:00:00,H2,64.4,6,Sunday,February
2025-02-23 22:00:00,H2,13.0,6,Sunday,February
2025-02-23 23:00:00,H2,38.16,6,Sunday,February
2025-02-24 00:00:00,H2,1.76,6,Monday,February
2025-02-24 01:00:00,H2,0.0,6,Monday,February
2025-02-24 02:00:00,H2,0.39,6,Monday,February
2025-02-24 03:00:00,H2,2.57,6,Monday,February
2025-02-24 04:00:00,H2,2.45,6,Monday,February
2025-02-24 05:00:00,H2,35.63,6,Monday,February
2025-02-24 06:00:00,H2,78.24,6,Monday,February
2025-02-24 07:00:00,H2,80.83,6,Monday,February
2025-02-24 08:00:00,H2,78.69,6,Monday,February
2025-02-24 09:00:00,H2,36.77,6,Monday,February
2025-02-24 10:00:00,H2,24.74,6,Monday,February
2025-02-24 11:00:00,H2,25.17,6,Monday,February
2025-02-24 12:00:00,H2,48.08,6,Monday,February
2025-02-24 13:00:00,H2,39.65,6,Monday,February
2025-02-24 14:00:00,H2,38.27,6,Monday,February
2025-02-24 15:00:00,H2,25.97,6,Monday,February
2025-02-24 16:00:00,H2,29.67,6,Monday,February
2025-02-24 17:00:00,H2,24.47,6,Monday,February
2025-02-24 18:00:00,H2,70.07,6,Monday,February
2025-02-24 19:00:00,H2,55.21,6,Monday,February
2025-02-24 20:00:00,H2,65.12,6,Monday,February
2025-02-24 21:00:00,H2,55.64,6,Monday,February
2025-02-24 22:00:00,H2,34.16,6,Monday,February
2025-02-24 23:00:00,H2,34.3,6,Monday,February
2025-02-25 00:00:00,H2,0.0,6,Tuesday,February
2025-02-25 01:00:00,H2,2.33,6,Tuesday,February
2025-02-25 02:00:00,H2,3.5,6,Tuesday,February
2025-02-25 03:00:00,H2,1.05,6,Tuesday,February
2025-02-25 04:00:00,H2,0.36,6,Tuesday,February
2025-02-25 05:00:00,H2,46.95,6,Tuesday,February
2025-02-25 06:00:00,H2,66.81,6,Tuesday,February
2025-02-25 07:00:00,H2,80.2,6,Tuesday,February
2025-02-25 08:00:00,H2,81.8,6,Tuesday,February
2025-02-25 09:00:00,H2,38.07,6,Tuesday,February
2025-02-25 10:00:00,H2,32.16,6,Tuesday,February
2025-02-25 11:00:00,H2,27.01,6,Tuesday,February
2025-02-25 12:00:00,H2,32.39,6,Tuesday,February
2025-02-25 13:00:00,H2,37.27,6,Tuesday,February
2025-02-25 14:00:00,H2,23.96,6,Tuesday,February
2025-02-25 15:00:00,H2,30.29,6,Tuesday,February
2025-02-25 16:00:00,H2,26.61,6,Tuesday,February
2025-02-25 17:00:00,H2,21.04,6,Tuesday,February
2025-02-25 18:00:00,H2,82.55,6,Tuesday,February
2025-02-25 19:00:00,H2,65.02,6,Tuesday,February
2025-02-25 20:00:00,H2,57.32,6,Tuesday,February
2025-02-25 21:00:00,H2,68.32,6,Tuesday,February
2025-02-25 22:00:00,H2,30.41,6,Tuesday,February
2025-02-25 23:00:00,H2,19.52,6,Tuesday,February
2025-02-26 00:00:00,H2,1.33,6,Wednesday,February
2025-02-26 01:00:00,H2,0.0,6,Wednesday,February
2025-02-26 02:00:00,H2,2.71,6,Wednesday,February
2025-02-26 03:00:00,H2,1.52,6,Wednesday,February
2025-02-26 04:00:00,H2,0.6,6,Wednesday,February
2025-02-26 05:00:00,H2,25.53,6,Wednesday,February
2025-02-26 06:00:00,H2,78.95,6,Wednesday,February
2025-02-26 07:00:00,H2,86.13,6,Wednesday,February
2025-02-26 08:00:00,H2,79.75,6,Wednesday,February
2025-02-26 09:00:00,H2,28.7,6,Wednesday,February
2025-02-26 10:00:00,H2,30.35,6,Wednesday,February
2025-02-26 11:00:00,H2,26.38,6,Wednesday,February
2025-02-26 12:00:00,H2,37.25,6,Wednesday,February
2025-02-26 13:00:00,H2,23.31,6,Wednesday,February
2025-02-26 14:00:00,H2,35.84,6,Wednesday,February
2025-02-26 15:00:00,H2,31.79,6,Wednesday,February
2025-02-26 16:00:00,H2,25.36,6,Wednesday,February
2025-02-26 17:00:00,H2,41.39,6,Wednesday,February
2025-02-26 18:00:00,H2,70.87,6,Wednesday,February
2025-02-26 19:00:00,H2,59.64,6,Wednesday,February
2025-02-26 20:00:00,H2,78.57,6,Wednesday,February
2025-02-26 21:00:00,H2,73.98,6,Wednesday,February
2025-02-26 22:00:00,H2,32.37,6,Wednesday,February
2025-02-26 23:00:00,H2,27.45,6,Wednesday,February
2025-02-27 00:00:00,H2,1.45,6,Thursday,February
2025-02-27 01:00:00,H2,0.74,6,Thursday,February
2025-02-27 02:00:00,H2,1.56,6,Thursday,February
2025-02-27 03:00:00,H2,0.0,6,Thursday,February
2025-02-27 04:00:00,H2,0.57,6,Thursday,February
2025-02-27 05:00:00,H2,40.33,6,Thursday,February
2025-02-27 06:00:00,H2,72.33,6,Thursday,February
2025-02-27 07:00:00,H2,73.96,6,Thursday,February
2025-02-27 08:00:00,H2,75.52,6,Thursday,February
2025-02-27 09:00:00,H2,22.71,6,Thursday,February
2025-02-27 10:00:00,H2,16.75,6,Thursday,February
2025-02-27 11:00:00,H2,28.62,6,Thursday,February
2025-02-27 12:00:00,H2,41.09,6,Thursday,February
2025-02-27 13:00:00,H2,39.58,6,Thursday,February
2025-02-27 14:00:00,H2,29.13,6,Thursday,February
2025-02-27 15:00:00,H2,30.26,6,Thursday,February
2025-02-27 16:00:00,H2,36.14,6,Thursday,February
2025-02-27 17:00:00,H2,28.86,6,Thursday,February
2025-02-27 18:00:00,H2,64.26,6,Thursday,February
2025-02-27 19:00:00,H2,67.19,6,Thursday,February
2025-02-27 20:00:00,H2,75.79,6,Thursday,February
2025-02-27 21:00:00,H2,84.12,6,Thursday,February
2025-02-27 22:00:00,H2,26.23,6,Thursday,February
2025-02-27 23:00:00,H2,30.59,6,Thursday,February
2025-02-28 00:00:00,H2,1.34,6,Friday,February
2025-02-28 01:00:00,H2,0.01,6,Friday,February
2025-02-28 02:00:00,H2,1.02,6,Friday,February
2025-02-28 03:00:00,H2,0.0,6,Friday,February
2025-02-28 04:00:00,H2,0.0,6,Friday,February
2025-02-28 05:00:00,H2,32.2,6,Friday,February
2025-02-28 06:00:00,H2,76.16,6,Friday,February
2025-02-28 07:00:00,H2,82.02,6,Friday,February
2025-02-28 08:00:00,H2,79.82,6,Friday,February
2025-02-28 09:00:00,H2,24.14,6,Friday,February
2025-02-28 10:00:00,H2,29.73,6,Friday,February
2025-02-28 11:00:00,H2,22.6,6,Friday,February
2025-02-28 12:00:00,H2,51.13,6,Friday,February
2025-02-28 13:00:00,H2,29.15,6,Friday,February
2025-02-28 14:00:00,H2,28.83,6,Friday,February
2025-02-28 15:00:00,H2,23.75,6,Friday,February
2025-02-28 16:00:00,H2,33.42,6,Friday,February
2025-02-28 17:00:00,H2,28.01,6,Friday,February
2025-02-28 18:00:00,H2,64.81,6,Friday,February
2025-02-28 19:00:00,H2,78.53,6,Friday,February
2025-02-28 20:00:00,H2,70.29,6,Friday,February
2025-02-28 21:00:00,H2,75.17,6,Friday,February
2025-02-28 22:00:00,H2,24.11,6,Friday,February
2025-02-28 23:00:00,H2,21.57,6,Friday,February
2025-03-01 00:00:00,H2,1.11,6,Saturday,March
2025-03-01 01:00:00,H2,0.68,6,Saturday,March
2025-03-01 02:00:00,H2,1.63,6,Saturday,March
2025-03-01 03:00:00,H2,0.92,6,Saturday,March
2025-03-01 04:00:00,H2,1.21,6,Saturday,March
2025-03-01 05:00:00,H2,20.26,6,Saturday,March
2025-03-01 06:00:00,H2,98.88,6,Saturday,March
2025-03-01 07:00:00,H2,78.36,6,Saturday,March
2025-03-01 08:00:00,H2,86.98,6,Saturday,March
2025-03-01 09:00:00,H2,24.98,6,Saturday,March
2025-03-01 10:00:00,H2,31.85,6,Saturday,March
2025-03-01 11:00:00,H2,22.18,6,Saturday,March
2025-03-01 12:00:00,H2,43.62,6,Saturday,March
2025-03-01 13:00:00,H2,37.15,6,Saturday,March
2025-03-01 14:00:00,H2,30.18,6,Saturday,March
2025-03-01 15:00:00,H2,34.19,6,Saturday,March
2025-03-01 16:00:00,H2,22.6,6,Saturday,March
2025-03-01 17:00:00,H2,25.89,6,Saturday,March
2025-03-01 18:00:00,H2,74.57,6,Saturday,March
2025-03-01 19:00:00,H2,90.98,6,Saturday,March
2025-03-01 20:00:00,H2,68.62,6,Saturday,March
2025-03-01 21:00:00,H2,75.91,6,Saturday,March
2025-03-01 22:00:00,H2,29.36,6,Saturday,March
2025-03-01 23:00:00,H2,41.65,6,Saturday,March
2025-03-02 00:00:00,H2,0.0,6,Sunday,March
2025-03-02 01:00:00,H2,1.09,6,Sunday,March
2025-03-02 02:00:00,H2,0.0,6,Sunday,March
